user_id,manga_id,rating
5532399,30021,84
5532399,30028,92
5532399,30042,85
5532399,30051,92
5532399,30598,70
5532399,30664,80
5532399,31133,82
5532399,32921,80
5532399,33031,83
5532399,40010,80
5532399,41652,77
5532399,43702,50
5532399,51525,92
5532399,54294,70
5532399,54692,73
5532399,58825,50
5532399,59211,70
5532399,61499,82
5532399,63327,82
5532399,65003,75
5532399,66213,50
5532399,66413,75
5532399,69291,77
5532399,72451,80
5532399,74347,70
5532399,74489,87
5532399,85135,87
5532399,85139,50
5532399,85247,70
5532399,85395,77
5532399,85533,80
5532399,85611,75
5532399,85624,75
5532399,85802,30
5532399,85849,75
5532399,85911,80
5532399,86082,87
5532399,86123,82
5532399,86279,90
5532399,86300,75
5532399,86481,77
5532399,86508,73
5532399,86551,80
5532399,86635,90
5532399,86717,80
5532399,87160,70
5532399,87315,55
5532399,87395,84
5532399,87423,78
5532399,97553,85
5532399,98112,85
5532399,98263,80
5532399,98416,82
5532399,98842,80
5532399,99354,60
5532399,99549,82
5532399,99943,30
5532399,100230,60
5532399,100664,80
5532399,100994,80
5532399,101233,70
5532399,101315,80
5532399,101583,60
5532399,101724,68
5532399,102423,70
5532399,102988,70
5532399,104660,70
5532399,105011,73
5532399,105778,87
5532399,105791,70
5532399,106130,77
5532399,106434,68
5532399,106454,75
5532399,106706,20
5532399,106867,80
5532399,107098,75
5532399,107282,72
5532399,107559,30
5532399,108105,70
5532399,108556,84
5532399,109122,70
5532399,109285,83
5532399,111189,87
5532399,111233,80
5532399,112981,70
5532399,113501,80
5532399,114383,55
5532399,114416,50
5532399,114791,80
5532399,114960,75
5532399,117195,85
5532399,118586,80
5532399,118741,70
5532399,120760,75
5532399,125828,85
5532399,128666,50
5532399,132182,77
5532399,140475,90
5532399,147149,80
6446985,30001,100
6446985,30012,100
6446985,30013,80
6446985,30026,100
6446985,30073,65
6446985,30149,100
6446985,30276,100
6446985,30344,90
6446985,30583,100
6446985,30618,70
6446985,30656,100
6446985,30668,60
6446985,30768,70
6446985,30770,80
6446985,30894,45
6446985,30908,65
6446985,30958,65
6446985,31023,100
6446985,31131,75
6446985,31133,85
6446985,31400,70
6446985,31409,90
6446985,31450,80
6446985,31827,50
6446985,33731,70
6446985,33868,65
6446985,33986,60
6446985,35593,65
6446985,39752,70
6446985,42451,55
6446985,44568,80
6446985,45010,65
6446985,46188,75
6446985,51582,80
6446985,54450,60
6446985,55396,55
6446985,67109,80
6446985,67915,80
6446985,81659,55
6446985,85226,70
6446985,85395,80
6446985,85793,85
6446985,86283,55
6446985,86310,75
6446985,86367,70
6446985,86761,100
6446985,87178,85
6446985,88864,60
6446985,91616,80
6446985,94490,100
6446985,95719,75
6446985,96426,100
6446985,98328,65
6446985,99248,70
6446985,100994,65
6446985,102846,45
6446985,104277,70
6446985,104782,75
6446985,105398,100
6446985,107114,55
6446985,107265,50
6446985,111972,85
6446985,114160,80
6446985,116981,60
6446985,125828,100
6446985,168468,85
96744,30002,80
96744,30012,80
96744,30013,50
96744,30026,70
96744,30436,60
96744,30564,50
96744,31257,90
96744,31258,90
96744,31260,90
96744,31261,80
96744,31262,80
96744,31263,90
96744,31265,80
96744,31266,60
96744,31415,70
96744,31649,90
96744,35293,70
96744,39548,80
96744,39738,80
96744,41434,60
96744,41544,50
96744,42999,60
96744,47915,70
96744,49844,80
96744,53390,30
96744,54561,70
96744,54836,50
96744,58184,70
96744,63031,80
96744,63327,60
96744,64485,50
96744,69139,70
96744,69291,80
96744,72005,80
96744,74523,100
96744,77332,60
96744,77363,80
96744,78629,70
96744,80145,70
96744,82741,60
96744,85199,50
96744,85250,50
96744,85281,100
96744,85367,50
96744,85388,40
96744,85429,70
96744,85522,50
96744,85598,60
96744,85611,30
96744,85671,70
96744,85791,80
96744,85911,100
96744,86136,70
96744,86526,50
96744,86850,60
96744,86855,60
96744,87207,50
96744,87385,60
96744,87465,50
96744,87534,50
96744,92494,70
96744,93341,60
96744,96763,50
96744,96821,70
96744,97764,40
96744,99869,80
96744,99870,50
96744,100197,70
96744,100354,50
96744,101223,60
96744,101233,80
96744,101235,50
96744,101952,70
96744,102495,60
96744,103082,80
96744,103195,60
96744,103849,100
96744,104020,60
96744,105097,80
96744,105115,60
96744,105778,70
96744,107098,80
96744,109714,80
96744,111034,60
96744,111205,70
96744,111541,80
96744,125177,60
5961381,30002,95
5961381,30003,75
5961381,30025,95
5961381,30042,90
5961381,30051,100
5961381,30481,85
5961381,30642,100
5961381,30664,95
5961381,30936,90
5961381,31133,90
5961381,37375,90
5961381,53390,90
5961381,74347,80
5961381,85486,90
5961381,87170,80
5961381,87178,55
5961381,100994,65
5961381,102988,50
5961381,105778,90
5961381,106130,75
5961381,106867,70
5961381,116671,60
5961381,122823,30
5210493,30001,100
5210493,30003,80
5210493,30008,70
5210493,30009,40
5210493,30011,30
5210493,30020,70
5210493,30024,90
5210493,30025,90
5210493,30026,100
5210493,30030,70
5210493,30031,80
5210493,30033,50
5210493,30035,50
5210493,30036,70
5210493,30037,60
5210493,30038,70
5210493,30044,80
5210493,30047,20
5210493,30051,80
5210493,30053,80
5210493,30086,50
5210493,30094,80
5210493,30099,70
5210493,30102,80
5210493,30106,100
5210493,30118,50
5210493,30134,70
5210493,30395,70
5210493,30396,70
5210493,30397,50
5210493,30398,50
5210493,30401,90
5210493,30436,100
5210493,30456,50
5210493,30481,100
5210493,30554,60
5210493,30555,60
5210493,30584,60
5210493,30591,80
5210493,30618,50
5210493,30633,70
5210493,30876,40
5210493,31016,70
5210493,31037,80
5210493,31068,60
5210493,31113,50
5210493,31133,80
5210493,31255,80
5210493,31624,70
5210493,31721,80
5210493,31809,60
5210493,31828,60
5210493,31859,90
5210493,31978,50
5210493,32575,50
5210493,33031,80
5210493,33468,80
5210493,33485,70
5210493,33633,70
5210493,33749,80
5210493,34565,60
5210493,34632,60
5210493,35029,60
5210493,37279,60
5210493,37378,60
5210493,37462,50
5210493,37519,50
5210493,37728,70
5210493,38085,50
5210493,39547,80
5210493,39607,70
5210493,39614,50
5210493,39699,70
5210493,41516,50
5210493,41652,70
5210493,41701,70
5210493,42450,40
5210493,42554,80
5210493,43702,80
5210493,44841,50
5210493,44975,80
5210493,45718,60
5210493,46008,60
5210493,46081,90
5210493,46144,90
5210493,47904,70
5210493,49111,60
5210493,51062,70
5210493,51349,60
5210493,51498,90
5210493,51499,60
5210493,51614,60
5210493,52031,70
5210493,52518,80
5210493,53284,70
5210493,53358,60
5210493,53390,10
5210493,53688,60
5210493,53900,100
5210493,54457,60
5210493,54821,80
5210493,55148,70
5210493,56736,70
5210493,57231,70
5210493,58184,50
5210493,59211,80
5210493,61857,70
5210493,62817,50
5210493,63441,70
5210493,64053,60
5210493,65243,80
5210493,65573,80
5210493,65597,60
5210493,67489,70
5210493,67705,90
5210493,68105,70
5210493,69419,70
5210493,70253,60
5210493,71435,60
5210493,72001,90
5210493,72337,60
5210493,72451,50
5210493,72879,60
5210493,73789,60
5210493,74489,80
5210493,75968,70
5210493,77573,60
5210493,77873,60
5210493,79397,60
5210493,79537,60
5210493,80967,60
5210493,80993,70
5210493,81231,60
5210493,84817,50
5210493,85135,90
5210493,85189,100
5210493,85296,60
5210493,85337,50
5210493,85413,80
5210493,85426,50
5210493,85435,90
5210493,85546,40
5210493,85614,70
5210493,85616,70
5210493,85734,70
5210493,85747,70
5210493,85849,70
5210493,85850,70
5210493,86082,100
5210493,86218,80
5210493,86317,80
5210493,86559,100
5210493,86635,80
5210493,86703,70
5210493,86717,75
5210493,86964,70
5210493,87154,80
5210493,87208,90
5210493,87292,60
5210493,87303,60
5210493,88294,80
5210493,96542,70
5210493,97541,50
5210493,97701,80
5210493,97830,60
5210493,98072,80
5210493,98263,80
5210493,98334,70
5210493,98397,80
5210493,98466,80
5210493,98620,70
5210493,98848,80
5210493,99346,90
5210493,99356,60
5210493,100885,50
5210493,100941,100
5210493,100942,100
5210493,100943,90
5210493,101159,40
5210493,102904,70
5210493,103995,50
5210493,104233,80
5210493,105778,70
5210493,105862,60
5210493,106250,70
5210493,106331,70
5210493,107237,80
5210493,107254,70
5210493,107393,30
5210493,107477,50
5210493,107521,60
5210493,108500,60
5210493,109921,80
5210493,111116,60
5210493,114027,70
5210493,114388,80
5210493,114728,50
5210493,115132,70
5210493,117195,60
5210493,118371,80
5210493,120031,80
5210493,123739,50
5210493,123748,60
5210493,124139,90
5210493,125033,50
5210493,125078,80
5210493,125430,70
5210493,126559,90
5210493,126986,80
5210493,127886,60
5210493,129384,60
5210493,129774,50
5210493,130116,60
5210493,134717,50
5210493,136177,50
5210493,138577,70
5210493,138603,90
5210493,139552,50
5210493,141560,70
5210493,142568,70
5210493,142685,75
5210493,144928,70
5210493,145350,60
5210493,151909,70
5210493,158250,30
5210493,159142,70
5210493,161497,70
5210493,165659,70
5210493,168144,60
5210493,169003,60
5210493,171068,80
5210493,171804,80
5210493,189908,70
5210493,192064,60
85351,30030,86
85351,30047,87
85351,30618,98
85351,30665,70
85351,30676,90
85351,30769,90
85351,31349,90
85351,31951,95
85351,32921,91
85351,33031,96
85351,33866,90
85351,38157,88
85351,39699,87
85351,44633,80
85351,48200,87
85351,53390,92
85351,69565,87
85351,85555,90
85351,86568,97
85351,86648,70
85351,87216,92
85351,88864,90
85351,98359,70
85351,98427,84
85351,98544,98
85351,98850,87
85351,100558,84
85351,101328,70
85351,102988,86
85351,104973,92
85351,105398,90
85351,106141,70
85351,107521,86
85351,107763,88
85351,110387,70
85351,110504,94
85351,111075,91
85351,112275,96
85351,113524,86
85351,114542,95
85351,118408,92
85351,119257,86
85351,121482,84
85351,123043,50
85351,123573,91
85351,124056,89
85351,124458,97
85351,127084,93
85351,129210,97
85351,129758,90
85351,130300,91
85351,130429,95
85351,130660,91
85351,131263,90
85351,131772,89
85351,132165,98
85351,136874,81
85351,138655,89
85351,141013,94
85351,144764,88
85351,152609,82
85351,164599,86
533408,30966,50
533408,38586,70
533408,38967,80
533408,41734,90
533408,52638,60
533408,52651,80
533408,54705,70
533408,58226,80
533408,85214,70
533408,85467,80
533408,85764,70
533408,86045,70
533408,86640,80
533408,86964,80
533408,87534,70
533408,97553,90
533408,97999,70
533408,100994,80
533408,101625,70
533408,105398,70
533408,107305,50
533408,114830,60
533408,115411,45
533408,117536,70
533408,118918,60
533408,119733,60
533408,122180,60
533408,123601,60
533408,135317,60
533408,135349,70
533408,136331,70
533408,160750,60
533408,170106,86
7263154,30102,100
7263154,30107,100
7263154,31517,60
7263154,38157,100
7263154,41896,78
7263154,48792,70
7263154,74677,65
7263154,80217,70
7263154,85138,70
7263154,85555,86
7263154,85616,95
7263154,85922,75
7263154,86123,90
7263154,86360,75
7263154,87208,80
7263154,97553,65
7263154,99429,75
7263154,100557,99
7263154,101563,93
7263154,101583,85
7263154,104030,70
7263154,105516,80
7263154,106502,68
7263154,107544,100
7263154,111711,80
7263154,112275,99
7263154,113245,72
7263154,113326,87
7263154,114328,86
7263154,114329,77
7263154,114998,70
7263154,118580,60
7263154,119640,77
7263154,121565,100
7263154,126965,75
7263154,136652,70
7263154,138890,78
7263154,142201,75
7263154,151394,85
7263154,155465,99
7263154,158789,78
7263154,167886,90
7263154,171062,70
7263154,187117,90
7263154,193928,95
670590,30149,100
670590,31131,85
670590,31409,90
670590,33009,80
670590,33031,90
670590,38070,85
670590,40552,80
670590,55250,100
670590,66413,100
670590,68071,90
670590,79865,90
670590,81493,95
670590,85486,50
670590,86265,90
670590,86720,85
670590,87170,100
670590,97830,95
670590,98227,80
670590,99022,80
670590,100994,90
670590,104277,60
670590,112168,50
670590,113624,90
670590,116186,80
670590,128906,100
6823452,105393,100
6823452,114605,100
6823452,118424,98
6823452,119257,90
6823452,120980,100
6823452,126297,80
6823452,129632,86
6823452,130511,90
6823452,132144,100
6823452,135318,70
6823452,136087,100
6823452,136204,88
6823452,136220,100
6823452,137168,90
6823452,137280,90
6823452,138222,90
6823452,138705,100
6823452,140407,100
6823452,143025,85
6823452,143056,80
6823452,144079,80
6823452,144957,100
6823452,147027,86
6823452,148091,90
6823452,149332,90
6823452,150836,95
6823452,151460,86
6823452,153284,70
6823452,153432,90
6823452,153513,100
6823452,155485,90
6823452,159441,100
6823452,163824,100
6823452,164222,90
6823452,164857,89
6823452,165182,85
6823452,165287,75
6823452,166154,86
6823452,167165,80
6823452,168337,80
6823452,170400,80
6823452,172619,95
6823452,172623,80
6823452,173020,90
6823452,173233,85
6823452,174515,90
6823452,175262,80
6823452,175946,95
6823452,176799,90
6823452,176845,90
6823452,177706,80
6823452,177982,80
6823452,180891,89
6823452,183855,80
6823452,184347,88
6823452,187140,75
6823452,188216,75
532701,30002,90
532701,30009,70
532701,30010,70
532701,30015,60
532701,30024,80
532701,30044,90
532701,30149,80
532701,30320,75
532701,30436,70
532701,30564,75
532701,30580,70
532701,30583,70
532701,30610,75
532701,30616,70
532701,30642,80
532701,30674,45
532701,30705,70
532701,30727,75
532701,30745,80
532701,30768,65
532701,30861,65
532701,30894,70
532701,30932,80
532701,30936,75
532701,31133,90
532701,31153,80
532701,31218,75
532701,31325,70
532701,31409,70
532701,31649,75
532701,31706,85
532701,31735,75
532701,33008,80
532701,33009,70
532701,33031,85
532701,33116,70
532701,33403,75
532701,33438,75
532701,33572,85
532701,33573,85
532701,33574,75
532701,33575,80
532701,33866,70
532701,33986,70
532701,34608,75
532701,34632,85
532701,35113,70
532701,35806,65
532701,36812,70
532701,37075,70
532701,37519,75
532701,38070,80
532701,38157,75
532701,38341,70
532701,38446,80
532701,38456,70
532701,38483,40
532701,38586,80
532701,38593,75
532701,39711,80
532701,40010,70
532701,40552,70
532701,41544,75
532701,41652,75
532701,42586,70
532701,43723,60
532701,43748,70
532701,43801,65
532701,43949,65
532701,44440,75
532701,44582,75
532701,44721,50
532701,44790,80
532701,46659,75
532701,46765,80
532701,47051,70
532701,47904,80
532701,48570,75
532701,49323,70
532701,49358,60
532701,50593,65
532701,50645,60
532701,51467,75
532701,51525,90
532701,51614,75
532701,51665,70
532701,52044,70
532701,53390,80
532701,54561,65
532701,54692,75
532701,55132,70
532701,55297,75
532701,56589,60
532701,58533,75
532701,60315,70
532701,61499,60
532701,62833,70
532701,63327,80
532701,64053,100
532701,65003,70
532701,66413,80
532701,68071,80
532701,69627,40
532701,69883,70
532701,71733,60
532701,71823,55
532701,72001,90
532701,73661,60
532701,73913,75
532701,73915,75
532701,74347,75
532701,74485,65
532701,74489,75
532701,75613,55
532701,75757,70
532701,79361,50
532701,79865,75
532701,80027,70
532701,81493,85
532701,85135,75
532701,85143,75
532701,85151,75
532701,85161,65
532701,85181,60
532701,85189,80
532701,85198,55
532701,85209,80
532701,85215,70
532701,85216,55
532701,85235,65
532701,85277,60
532701,85398,70
532701,85404,75
532701,85442,55
532701,85446,50
532701,85486,60
532701,85533,60
532701,85540,75
532701,85611,70
532701,85663,65
532701,85818,60
532701,85887,65
532701,86048,55
532701,86053,60
532701,86082,95
532701,86123,70
532701,86265,80
532701,86452,55
532701,86510,70
532701,86551,75
532701,86607,75
532701,86635,85
532701,86720,85
532701,86770,80
532701,86888,55
532701,86964,80
532701,87170,90
532701,87216,60
532701,87321,75
532701,87395,80
532701,87423,80
532701,89278,60
532701,89629,68
532701,96045,75
532701,96785,60
532701,97216,80
532701,97704,65
532701,97705,50
532701,97830,40
532701,98263,85
532701,98354,75
532701,98416,50
532701,98587,75
532701,98908,75
532701,99022,80
532701,99065,70
532701,99536,70
532701,100560,60
532701,100660,50
532701,100954,75
532701,100994,60
532701,101060,65
532701,101517,65
532701,101864,55
532701,102988,70
532701,102989,62
532701,103156,55
532701,103807,80
532701,104520,45
532701,104617,70
532701,104780,90
532701,105778,80
532701,106130,90
532701,106758,75
532701,107098,50
532701,107267,87
532701,108095,75
532701,108556,70
532701,109017,80
532701,110944,40
532701,111025,70
532701,113624,50
532701,113666,50
532701,114605,70
532701,114791,85
532701,114960,50
532701,114965,70
532701,116734,70
532701,117195,80
532701,118586,75
532701,119247,85
532701,119257,70
532701,120760,70
532701,122063,75
532701,122576,80
532701,125528,80
532701,127564,75
532701,135802,85
532701,148305,85
532701,148473,70
532701,153007,80
532701,169355,90
532701,180752,60
532701,198372,75
6595241,30012,90
6595241,30022,100
6595241,30085,80
6595241,30656,90
6595241,31706,90
6595241,31926,80
6595241,32921,40
6595241,33009,70
6595241,33031,60
6595241,33282,20
6595241,43702,60
6595241,54692,100
6595241,60315,50
6595241,86568,70
6595241,86635,100
6595241,87216,30
6595241,97852,100
6595241,98416,50
6595241,98625,70
6595241,101517,90
6595241,102988,40
6595241,105398,90
6595241,105469,80
6595241,105778,60
6595241,107237,100
6595241,114416,90
6595241,116186,60
6595241,119257,100
252980,30001,90
252980,30002,85
252980,30003,80
252980,30011,80
252980,30012,70
252980,30013,80
252980,30014,70
252980,30020,70
252980,30021,80
252980,30025,80
252980,30032,60
252980,30043,60
252980,30047,70
252980,30049,80
252980,30050,70
252980,30051,80
252980,30053,70
252980,30070,70
252980,30105,70
252980,30134,70
252980,30336,70
252980,30583,70
252980,30584,60
252980,30598,60
252980,30656,100
252980,30657,80
252980,30731,70
252980,30743,70
252980,30745,80
252980,30869,70
252980,30872,70
252980,30908,70
252980,30928,80
252980,30936,80
252980,31162,70
252980,31194,70
252980,31373,70
252980,31517,70
252980,31630,70
252980,31706,90
252980,33006,70
252980,33008,90
252980,33009,80
252980,33031,70
252980,33438,80
252980,33614,70
252980,33731,80
252980,33986,80
252980,34632,80
252980,35255,70
252980,37375,90
252980,37887,70
252980,38204,70
252980,38586,80
252980,38848,80
252980,40010,70
252980,44483,70
252980,44582,70
252980,44790,80
252980,46765,60
252980,47353,70
252980,50266,70
252980,50593,60
252980,51525,70
252980,54705,70
252980,55132,60
252980,55515,80
252980,63327,80
252980,65243,80
252980,65573,70
252980,66267,60
252980,67707,80
252980,68071,70
252980,69883,70
252980,72545,70
252980,74485,60
252980,74489,80
252980,75221,60
252980,75757,30
252980,80217,60
252980,80857,50
252980,85135,70
252980,85189,70
252980,85319,60
252980,85335,50
252980,85522,70
252980,85611,90
252980,86136,80
252980,86265,80
252980,86526,70
252980,86673,60
252980,86964,80
252980,87170,60
252980,87216,80
252980,87423,70
252980,87471,70
252980,91260,70
252980,98334,70
252980,98674,70
252980,98842,70
252980,100403,60
252980,100671,60
252980,100954,70
252980,101060,70
252980,101860,70
252980,103029,70
252980,105469,70
252980,105624,50
252980,105778,80
252980,106035,70
252980,109172,60
252980,109735,60
252980,113512,10
252980,118644,60
252980,126693,70
6813881,85869,85
6813881,105393,90
6813881,105398,87
6813881,107720,90
6813881,110605,90
6813881,113488,80
6813881,116506,90
6813881,119174,85
6813881,119257,90
6813881,121991,87
6813881,126297,90
6813881,128067,85
6813881,135325,90
6813881,138222,80
6813881,140407,93
6813881,149332,80
6813881,159441,85
6813881,159930,88
6813881,167834,85
6813881,170400,90
6813881,172619,80
6813881,173020,85
5890299,30030,100
5890299,30618,70
5890299,31271,80
5890299,32921,100
5890299,38157,100
5890299,39296,70
5890299,43702,70
5890299,48792,80
5890299,58825,60
5890299,60315,70
5890299,72451,90
5890299,75757,100
5890299,85395,100
5890299,85624,90
5890299,85922,100
5890299,86008,50
5890299,86218,80
5890299,86635,80
5890299,86717,70
5890299,87347,60
5890299,87431,70
5890299,87432,60
5890299,100052,90
5890299,101755,60
5890299,104203,100
5890299,105777,100
5890299,105990,100
5890299,109791,80
5890299,113801,70
5890299,114328,100
5890299,114329,100
5890299,114348,80
5890299,117620,70
5890299,120789,50
5890299,123082,70
5890299,132031,80
7054515,58449,100
7054515,97897,80
7054515,108050,80
7054515,115335,60
7054515,116353,100
7054515,118988,80
7054515,119257,100
7054515,125430,80
7054515,126902,80
7054515,129247,100
7054515,140767,60
7054515,140896,80
7054515,142287,100
7054515,143871,100
7054515,144209,80
7054515,153284,100
7054515,153994,80
7054515,162479,60
7054515,163820,80
7054515,164535,100
7054515,166635,100
7054515,167372,80
7054515,170282,80
7054515,171841,80
7054515,171906,100
7054515,172623,100
7054515,174528,80
7054515,175946,100
7054515,175965,100
7054515,177378,100
7054515,178842,100
7054515,179445,100
7054515,180073,100
7054515,188223,100
7054515,188586,100
7054515,189998,100
7054515,193299,100
55383,30021,90
55383,30104,80
55383,30642,100
55383,30669,70
55383,30729,90
55383,30868,90
55383,30987,70
55383,31133,70
55383,31339,90
55383,31447,70
55383,31896,90
55383,31989,70
55383,32477,70
55383,32887,60
55383,33082,100
55383,33378,90
55383,33554,100
55383,33866,100
55383,34368,90
55383,34514,100
55383,34571,70
55383,34600,100
55383,34632,80
55383,38157,90
55383,39625,50
55383,39699,90
55383,40363,80
55383,41522,80
55383,41734,90
55383,41767,90
55383,42350,40
55383,43082,90
55383,43090,60
55383,43702,100
55383,45082,70
55383,45654,70
55383,47125,60
55383,47207,100
55383,47411,60
55383,47486,80
55383,47659,70
55383,47706,100
55383,48111,60
55383,49323,60
55383,49549,60
55383,49594,80
55383,49672,90
55383,50763,60
55383,51227,80
55383,51615,100
55383,51844,50
55383,52638,90
55383,53390,100
55383,53851,60
55383,54294,100
55383,54903,100
55383,55081,90
55383,55132,70
55383,55297,80
55383,56263,90
55383,56973,90
55383,58172,100
55383,58449,80
55383,58825,100
55383,60079,100
55383,62473,60
55383,63031,80
55383,66535,100
55383,67707,100
55383,69291,100
55383,69325,100
55383,72365,70
55383,73661,100
55383,73967,100
55383,74347,90
55383,74485,90
55383,74511,70
55383,74677,70
55383,74929,100
55383,75297,80
55383,75757,100
55383,77953,80
55383,78169,80
55383,78347,100
55383,78641,90
55383,78649,80
55383,78731,90
55383,79967,70
55383,80145,70
55383,84559,60
55383,84779,90
55383,85135,100
55383,85176,70
55383,85226,100
55383,85235,100
55383,85305,100
55383,85307,90
55383,85388,70
55383,85390,100
55383,85395,90
55383,85486,80
55383,85555,100
55383,85566,100
55383,85609,80
55383,85621,90
55383,85639,70
55383,85661,60
55383,85715,70
55383,85724,70
55383,85734,80
55383,85736,100
55383,85746,100
55383,85793,100
55383,85802,70
55383,85814,100
55383,85849,80
55383,86158,100
55383,86171,90
55383,86283,80
55383,86303,90
55383,86320,70
55383,86429,70
55383,86559,100
55383,86639,100
55383,86650,70
55383,86670,50
55383,86689,30
55383,86698,30
55383,86746,70
55383,86770,100
55383,87170,80
55383,87176,80
55383,87216,100
55383,87259,100
55383,87275,80
55383,87316,80
55383,87356,70
55383,87357,70
55383,87358,80
55383,87423,90
55383,87463,70
55383,87519,70
55383,91260,100
55383,93917,60
55383,94341,70
55383,94645,90
55383,95409,90
55383,95810,80
55383,96626,90
55383,96711,60
55383,97601,60
55383,97724,70
55383,97897,50
55383,98154,80
55383,98168,80
55383,98311,80
55383,98416,100
55383,98500,80
55383,98544,100
55383,98587,100
55383,98683,70
55383,99314,90
55383,99395,80
55383,99435,90
55383,99508,90
55383,99680,70
55383,100159,80
55383,100219,70
55383,100410,80
55383,100557,100
55383,100945,70
55383,100973,70
55383,101172,70
55383,101176,100
55383,101233,80
55383,101375,80
55383,101673,70
55383,102809,80
55383,102990,70
55383,104231,70
55383,105332,80
55383,105398,90
55383,105469,100
55383,105778,100
55383,105941,100
55383,106130,100
55383,106183,70
55383,106212,70
55383,106823,80
55383,107098,100
55383,107416,90
55383,107596,70
55383,108259,70
55383,108556,100
55383,110387,80
55383,111621,70
55383,112304,80
55383,113580,70
55383,116482,80
55383,117195,70
55383,117852,80
55383,117987,70
55383,117988,80
55383,118854,90
55383,120171,70
55383,124764,70
55383,125177,80
55383,125828,100
55383,127340,70
55383,127554,80
55383,127564,80
55383,127819,60
55383,128163,60
55383,128493,70
55383,129886,80
55383,130390,50
55383,132029,100
55383,135083,100
55383,135124,70
55383,142568,70
55383,150440,80
55383,154349,80
55383,169904,80
55383,171917,60
55383,176074,80
55383,179444,80
513552,30002,90
513552,30051,90
513552,30436,60
513552,30564,50
513552,30872,90
513552,30909,60
513552,30912,90
513552,31133,80
513552,31517,80
513552,31630,80
513552,33006,90
513552,33042,80
513552,33992,90
513552,40016,70
513552,41514,80
513552,42192,80
513552,43841,90
513552,47192,100
513552,50375,70
513552,53390,40
513552,54705,70
513552,55297,80
513552,63327,70
513552,66213,60
513552,74347,60
513552,76282,70
513552,79865,70
513552,85226,60
513552,85486,50
513552,85611,70
513552,85802,60
513552,86635,80
513552,86639,50
513552,86765,60
513552,87170,60
513552,87216,70
513552,87234,50
513552,87260,50
513552,88233,80
513552,97827,50
513552,97852,30
513552,98334,80
513552,98416,60
513552,99340,30
513552,99851,70
513552,99943,20
513552,100207,70
513552,100230,60
513552,100293,70
513552,100309,20
513552,100445,30
513552,100476,40
513552,100664,60
513552,100765,40
513552,101434,50
513552,101517,70
513552,101557,80
513552,101583,60
513552,101690,60
513552,101724,70
513552,102490,40
513552,103084,60
513552,103621,50
513552,104063,70
513552,104617,70
513552,104686,20
513552,104831,50
513552,105097,60
513552,105125,70
513552,105398,80
513552,105429,50
513552,105778,50
513552,105791,10
513552,106064,60
513552,107098,60
513552,107559,20
513552,108556,70
513552,108699,10
513552,108834,40
513552,110473,80
513552,110577,70
513552,110849,30
513552,111073,20
513552,111444,60
513552,113400,70
513552,114383,30
513552,115356,40
513552,116186,50
513552,116266,40
513552,116822,30
513552,117195,60
513552,117342,40
513552,117616,30
513552,117785,50
513552,117988,20
513552,118647,60
513552,119733,40
513552,120493,60
513552,120760,50
513552,121762,30
513552,122386,60
513552,122604,20
513552,125584,50
513552,125624,40
513552,125828,50
513552,125854,50
513552,126372,30
513552,126693,90
513552,128160,30
513552,128851,10
513552,132029,50
513552,132182,50
513552,132284,30
513552,133386,30
513552,134369,30
513552,135981,40
513552,136290,40
513552,137987,40
513552,139358,50
513552,139465,50
513552,139841,60
513552,141261,40
513552,143028,30
513552,144861,20
513552,144866,50
513552,149291,50
513552,150441,40
513552,154351,60
513552,154551,20
5789564,101418,80
5789564,102029,90
5789564,103995,87
5789564,104271,85
5789564,105393,85
5789564,109985,70
5789564,110472,80
5789564,112684,70
5789564,113607,85
5789564,118267,75
5789564,118424,80
5789564,118768,75
5789564,119276,75
5789564,119524,78
5789564,120446,75
5789564,120966,85
5789564,121565,80
5789564,122063,65
5789564,122110,70
5789564,123512,75
5789564,123556,83
5789564,123573,85
5789564,125636,70
5789564,126297,80
5789564,126298,79
5789564,127848,90
5789564,128067,20
5789564,128273,75
5789564,129579,80
5789564,130140,75
5789564,130210,70
5789564,130566,80
5789564,132144,80
5789564,134635,80
5789564,135325,90
5789564,135464,85
5789564,136204,80
5789564,136331,89
5789564,136763,75
5789564,137168,80
5789564,138397,70
5789564,138555,80
5789564,138666,80
5789564,138798,75
5789564,139504,70
5789564,139838,70
5789564,140145,70
5789564,140407,75
5789564,141011,80
5789564,141076,74
5789564,141316,75
5789564,141626,72
5789564,142352,90
5789564,142817,80
5789564,143352,70
5789564,143370,75
5789564,144079,75
5789564,144999,70
5789564,145134,70
5789564,145982,80
5789564,146093,85
5789564,146155,75
5789564,146712,70
5789564,147149,88
5789564,147636,88
5789564,149736,80
5789564,150319,78
5789564,150508,80
5789564,150816,70
5789564,151212,80
5789564,151220,87
5789564,151417,83
5789564,152422,85
5789564,152654,80
5789564,153468,80
5789564,153948,70
5789564,155246,70
5789564,155487,85
5789564,155618,75
5789564,158766,77
5789564,158954,80
5789564,159398,78
5789564,159445,70
5789564,160454,90
5789564,160890,76
5789564,161715,75
5789564,161762,70
5789564,162650,80
5789564,163447,76
5789564,163448,75
5789564,163820,74
5789564,164222,80
5789564,166658,71
5789564,168152,70
5789564,168383,74
5789564,171709,68
5789564,178399,77
5789564,196874,70
18557,30008,100
18557,30011,90
18557,30025,100
18557,30035,95
18557,30036,100
18557,30037,90
18557,30077,85
18557,30079,100
18557,30080,50
